smape_mean,smape_std,best_num_boost_round
9.7070928,0.2519697887081691,701
10.3604393,0.31753769014244876,861
15.603050000000001,0.47598144889813165,667
5.6558914,0.1394828328899634,690
17.2142895,0.29928893765806164,599
5.2452914999999996,0.1440303287622443,762
12.0102032,0.549774740964963,350
7.471686,0.11485690257689862,653
4.776921,0.146089933969588,1202
7.882759,0.29764392691235597,656
4.6859345999999995,0.1663725385978399,736
6.5197513,0.1782090963211731,745
8.1609479,0.284389122146559,589
17.043704499999997,0.2823014176306769,473
4.9916693,0.14290771916761316,738
6.440302700000001,0.17766657812824785,740
7.1554023,0.12239185557462241,664
6.248913,0.18351911261558246,575
6.480312099999999,0.1422214844607182,733
6.3039361000000005,0.11495212014439163,696
9.006412,0.07664076127362308,735
4.9983214,0.08495438223329407,500
2.6029401000000005,0.06602126484103374,812
4.0306529,0.18531101988929272,1061
4.2679857,0.0735833590826734,817
4.1485292000000005,0.1715457652639653,672
2.8433626999999997,0.14797594678936604,1217
7.8770097,0.324985447757729,345
5.605637,0.15523628041668977,522
7.926718899999999,0.1594586228781959,591
5.6952256,0.1804484230184307,535
0.4564731,0.05446005860592222,1759
0.6642069,0.0353781909509201,1297
0.8975302,0.07185496531792188,1047
0.5236714,0.0329535970686071,1021
1.1255035,0.047442986788883,527
5.436295399999999,0.16718002180251404,596
4.8929836,0.14595521637255723,693
4.5643099,0.1092491706007884,618
11.013361499999998,0.25356730422993645,599
5.867346100000001,0.12127742428893701,649
5.4414998,0.09349170465238842,707
7.413041799999999,0.19546972435087775,808
4.7429399000000005,0.14241048201392553,744
3.7783876000000007,0.11678838433611365,1052
5.819436300000001,0.24025178409984613,848
4.4233991,0.17937301997371252,1004
3.124332,0.15570891869976536,1063
3.4433673,0.16567311862833595,985
3.6838734000000004,0.15063624607261725,987
4.5477837999999995,0.2080626162566465,937
5.4718224,0.17810886905173384,794
15.767409400000002,0.3315114073778042,626
16.4992918,0.2853775060361991,500
1.4959381,0.03432402069455314,828
1.2129724,0.0670047385801916,961
6.4832172,0.1419249364801325,768
0.7185485,0.019226199266620173,1013
9.4188741,0.13732232264041935,530
6.014374500000001,0.1388112737864234,687
7.9038545,0.39678399977747747,919
8.4821712,0.42797972698062514,1634
9.685570799999999,0.49311360807595656,1640
7.675570900000001,0.4127896596781549,1427
13.2310477,0.655034878303629,968
6.691945199999999,0.3491609684930594,995
7.9622847000000005,0.39432033063924227,1156
7.0799132,0.4018389702882087,2079
3.1505982,0.11930367277079088,950
11.866618299999999,0.7755137752646358,671
7.1857766,0.21413402634648784,871
4.8032686,0.1712331436090623,944
4.1693652000000005,0.15223359706217393,898
7.357596200000001,0.11126748528999598,831
13.4363025,0.48250203046743756,578
6.2137096,0.20782617215079105,767
4.1707601,0.08665939729676998,738
4.4593582,0.11591903762557647,796
5.1464025,0.14437713066479102,734
7.778223800000001,0.17934414022476028,842
5.1176167,0.1804675002702997,807
8.0208364,0.2425923108938376,789
5.8594454,0.15924303989575,789
4.408381,0.1550437113757287,868
3.1552897,0.09882539506346773,1212
10.736322599999998,0.22774814451151662,581
11.470178899999999,0.3890590757090707,657
4.8079282999999995,0.38783507552010715,827
6.461112700000001,0.49379680701867606,693
6.2085714,0.5022945178755629,740
9.9829675,0.21375800914840526,528
5.504097000000001,0.19377090020031956,512
5.467563200000001,0.1754073742116073,734
7.080662600000001,0.20458342105822871,656
15.478323499999998,0.46252046674607483,490
5.9402232,0.19978353234541393,1148
6.607650400000002,0.17151347959866128,821
10.3806662,0.26806243883923636,860
4.9756321,0.20424678572209595,908
7.2178414,0.1733694689169945,616
