smape_mean,smape_std,best_num_boost_round
8.956526,0.1661275060430713,1289
10.4752743,0.26045719895716524,874
15.9917189,0.4773592191541366,410
5.8411622,0.11733486975746094,692
12.4889404,0.22281979959377685,603
5.564115299999999,0.11083659649813396,738
12.2329715,0.4483832782259066,329
6.3472821,0.08805231950044987,724
6.098169,0.11583687905309115,1124
7.581110000000001,0.298636442145107,981
4.60068,0.17607088083439662,861
6.3697523,0.21965728348306773,700
9.1203614,0.2749905298297434,495
17.923122,0.2670147114505901,496
4.290122299999999,0.1133357342522208,2653
6.557603899999999,0.14973800506915208,711
6.7145456999999995,0.11219891699749622,640
6.552196599999999,0.13496967292488052,613
6.0658841,0.13300430476402278,886
5.7830264,0.09701448742331975,610
7.483035599999999,0.07278761414416848,863
5.0194434999999995,0.08028196167539248,621
2.6760317,0.08270090551868459,727
3.6823674999999993,0.13267874711425945,939
2.871753,0.08246302122654739,705
4.186728199999999,0.1623998182186156,784
3.2959057,0.1105474611777261,1030
8.7832079,0.20633733474386315,357
5.6464707,0.14879836319073014,635
8.481520499999998,0.18284693174699113,531
5.5395995,0.15461896463451558,640
0.5674359999999999,0.06475036046888402,2021
0.7640941,0.036378958871850976,2014
1.2316258999999998,0.07884962331907559,1053
0.5772489000000001,0.03882547534042964,1012
1.0005906,0.047442986788883,570
5.5452743,0.13743202616380837,515
5.1072961,0.13676771081932865,656
4.574318,0.10562804064683619,581
11.8286452,0.2606514217380907,585
6.1027845,0.12543739821026453,627
5.4592703,0.08224423550474318,780
9.085010700000002,0.38178032273768814,795
7.4196146,0.13435089226559208,789
4.0944346000000005,0.13876351637948836,796
6.6714482,0.22347986599157366,876
4.8342831,0.18976118800281258,776
3.4453375,0.14080865840099835,1176
3.4975773000000006,0.1309183747273098,1210
3.9201741999999995,0.15117258011322504,936
4.9433609,0.20705955518374122,885
5.2579699,0.20224055712294742,809
14.991276599999997,0.3160496063641929,424
16.1661129,0.4292504329642109,482
1.5307007000000001,0.03432402069455314,949
1.3417408,0.0674980086073642,1709
6.870540700000001,0.09440869238284808,629
0.8005235,0.019226199266620173,828
7.0255982,0.15059745335260857,443
6.2681302,0.1162535289733583,946
8.8227532,0.3113565358567069,803
9.6698488,0.32585169315478485,1824
9.9000061,0.3037877815887469,1317
8.155656500000001,0.32157879235796955,1316
13.804500100000002,0.3887793829999325,975
7.179155700000001,0.29145445763757316,1368
8.3285755,0.2890343779920272,1435
7.667317100000001,0.30909715430202384,3563
3.38039,0.1096597614879754,1451
8.9501492,0.7702418260982691,817
7.251240899999999,0.10077146368635718,884
5.101412600000001,0.15874713118856695,1040
4.636850300000001,0.1601862827837925,897
5.874284800000001,0.12036963157910792,766
13.4881022,0.4605961614855786,583
5.783841399999999,0.18932404136992403,1072
3.8742402,0.10200503908086823,703
4.3497816,0.145477113203554,796
3.6635708,0.14621151798558643,1158
6.048371,0.17935247023894055,765
5.5982978,0.1395930664388503,754
7.230894400000001,0.22286834352325421,700
5.1493205,0.15907184697264734,597
4.4373905,0.13082633509156733,778
3.4730931,0.09758270721516639,1167
11.0697918,0.2540517688835259,481
13.754736300000001,0.3477545908023219,744
10.218517000000002,0.3391190623554651,686
12.683150999999999,0.4863001864878949,596
12.4095306,0.46764337331690553,627
10.3464254,0.17861183196532768,535
8.225444,0.2612590865814254,479
5.6370619,0.12908540761046722,739
7.009631999999999,0.17486828406549512,822
15.0812463,0.4638063628866673,717
6.3368055,0.16371220246041054,839
6.8388192000000005,0.12181356654285365,696
10.432484599999999,0.2696960593534095,920
5.2863031,0.17391319011380302,999
7.074596699999999,0.12749283380237855,715
