smape_mean,smape_std,best_num_boost_round
7.833661000000001,0.01781896808712396,4224
9.670001100000002,0.022355903832318013,3693
15.011782399999998,0.05302993672907793,3085
5.379794100000001,0.018991383252674684,4449
8.561628899999999,0.025476911199947036,4056
4.642707400000001,0.013798722882933644,4638
12.114295,0.07994641621667575,3072
5.899771599999999,0.015912689786460304,3963
6.0073095,0.024781271417137762,4601
7.439620700000001,0.027676323723536088,4013
4.1790181,0.01815500156678497,4345
7.063094600000001,0.026506308849971173,4172
8.0095118,0.03296973224656346,3970
15.135791800000002,0.030427975327975153,3157
3.7425448,0.01792540748798055,4193
5.424706399999999,0.0179907976765919,4797
6.4688791,0.01590830549618152,4116
6.2789315000000006,0.01621596822548962,4549
5.615941599999999,0.019418090037126686,4860
5.0632187,0.010882597355872934,4224
6.6247679,0.013248181512948837,4208
4.394988800000001,0.009499201998058494,4187
2.6840287,0.012054926984431842,5272
3.7448704,0.016391847827500843,5172
3.0857021,0.012776528020164475,4799
4.2697729,0.021305983471554945,4477
3.3929386,0.01851238258058562,5075
6.8121563,0.02933334662734358,3426
5.1496745,0.02236107894981933,4263
8.1776486,0.02661721583505741,3911
5.3067798999999996,0.024495146899748205,4048
0.5463399999999999,0.006675341870644427,6706
0.7256541999999999,0.0042614314836651014,7791
0.9559915999999997,0.008049908524328788,6589
0.5584224999999999,0.00429980482812876,6679
1.0898040999999998,0.005472734892177043,5227
6.6622325,0.022492886899858275,4270
8.4400074,0.05270521392386258,4587
6.7187675,0.043705040205452114,4330
13.152614599999998,0.07840635612780752,3837
6.815715,0.01368523102618046,4477
6.212083399999999,0.04048903404243897,4621
7.3295478,0.019311604101156524,3913
5.3667532,0.019478858199596587,4215
3.6419324999999994,0.015777431124551843,4640
6.5409030999999995,0.030698036920298318,4090
4.9396775,0.02383156766475821,4399
3.7469457,0.020457757369759928,4377
3.5524834,0.018331251109513867,5095
3.6636694000000007,0.01906201370815813,5097
5.144065599999999,0.026825649719807363,4259
5.4548825,0.020518814285671177,4915
14.552254999999999,0.04284129207307013,3271
14.9779269,0.05029868108648441,3847
1.4971292000000003,0.00430485437151969,5347
1.2418532,0.007431861799706659,5224
6.388884599999999,0.01465294004253006,4138
0.6556200999999999,0.002290670602687008,6255
6.4321528,0.01829992370503023,3734
5.4787193,0.012435012673900394,4328
8.088862299999999,0.03717572743134603,4137
9.2226023,0.04577104127600428,4096
10.0296624,0.05913977854709979,3527
8.0271271,0.045200213080914334,3977
14.057576399999999,0.07935363905083406,3239
7.102878299999999,0.06098203025818532,3971
8.1534104,0.04743961572578236,4241
7.881758700000001,0.03808808211304684,4229
3.4920901,0.016992002596515798,4967
9.2389702,0.08469113938571407,7229
6.6452659999999995,0.02516813154845408,4820
4.838439899999999,0.019088556743768987,5020
4.7657145,0.0203725265013948,4707
5.4773116,0.013263728961345237,4577
8.9878927,0.049120674080164614,4788
5.4778316,0.017543364051405014,5655
3.5682297999999997,0.010581843904062839,4584
4.1910648,0.019818332098339542,4474
3.6842656,0.01733589991578377,4510
5.595759800000001,0.019434195008024478,4562
5.0071464,0.016391618745260496,4475
6.703822099999999,0.020028603430095753,4174
5.131091400000001,0.02192906350120584,4382
4.632510699999999,0.023245489933319034,4567
3.3217546999999996,0.012922985533145569,4888
7.967359999999999,0.02882737785439512,4962
12.922451200000001,0.05433574800487774,4182
8.5133548,0.04506691303872307,4599
10.239408399999999,0.05733816018228894,4432
10.3868402,0.07014061743810991,4790
9.923669,0.02751707014490868,3767
8.1705378,0.02764516412612135,4141
4.9585482,0.015336668365712269,4912
7.0110410000000005,0.02234329567924196,3897
13.2472936,0.08373616741623711,3067
5.1844924,0.018261787877697045,5046
6.3966179,0.02451244767786339,4699
10.037456299999999,0.03602975333263065,3976
5.4692422999999994,0.02858896262266487,4122
6.579081100000001,0.029024183154054237,3988
