smape_mean,smape_std,best_num_boost_round
11.535444600000002,0.2962692371799698,1081
12.834041399999998,0.3141415884881223,940
16.5190951,0.5070136675187454,818
7.314486499999999,0.17992579920911836,673
11.7515567,0.28985504584583655,1179
8.5905352,0.27196439325450905,724
13.672988799999999,0.5031171334452957,298
7.1957983,0.1318122945981834,690
10.5628766,0.39136101650470767,1069
10.322436,0.3650199687732318,934
6.1873726,0.24251715756457703,936
7.4904399999999995,0.22426318110256374,825
10.8246889,0.3763984706055653,753
18.193882499999994,0.28289868390955825,459
5.1515493999999995,0.18879699701785485,1821
10.330637900000001,0.40724506710658853,835
7.236617100000001,0.1601567129115722,953
9.087043000000001,0.2552918198456226,790
7.3664893000000005,0.17764464320085793,830
7.9902538,0.22373286321551322,927
8.2427481,0.11461138512538571,718
4.8637538,0.09725049281396875,664
4.139366300000001,0.0902476297514768,881
5.0864212,0.19661871897713515,1697
3.8140203,0.10058796281285774,1426
5.2122868,0.18540188225206447,1697
4.8567859,0.23180235519617182,2625
8.6506848,0.3253292416820961,398
6.550383999999999,0.21319361688943536,613
9.6384466,0.16254763162667377,1307
6.896538699999999,0.18287650016721468,1352
0.8513533000000001,0.05441459119611304,2843
1.1508395,0.03534524418588722,1051
1.7429481,0.07729641173405025,975
0.8177688,0.03289629671573964,1019
1.0755935,0.04738901660522415,579
7.3290373,0.23197165079284784,682
6.095890800000001,0.20436287201495001,991
5.8662084,0.1848476023977844,914
13.770289700000001,0.41126254564328657,846
8.8152392,0.34184554679744056,774
5.6198908,0.1453285680923058,955
13.8501789,0.49380488106806364,756
8.482710699999998,0.31376250278656653,1038
5.4450761,0.18013922552539302,955
8.9195897,0.339887597074973,865
6.252640600000001,0.2622810773992109,1157
5.096061499999999,0.23058218779518028,1507
4.913001599999999,0.22966855148487295,1273
5.854450099999999,0.2672090158748587,1151
7.1136668,0.2719428216520677,890
7.356176699999999,0.24936387752158257,1006
16.5788885,0.4463559844581018,601
17.6208332,0.4226594056772085,840
1.7967609,0.03776505908164441,1040
1.8581468,0.06625189005794513,2348
7.6767515,0.1560560969139292,725
0.8931119000000001,0.017859902593514783,944
8.357785200000002,0.23044151062436766,981
7.4574853,0.1746025468029848,1039
10.5451808,0.45130875467205706,1547
12.7315063,0.6154003593649011,1536
13.727352300000002,0.6194332073683247,1583
10.687720799999997,0.5751967929343931,1801
17.5738887,0.7006596645611882,1459
9.1033939,0.43206932153927885,1637
11.666215699999999,0.6040207416048002,1157
10.325899199999999,0.532035197411312,1936
4.6969958,0.1361031085550952,1142
9.304920800000001,0.6674960436750139,1261
9.550600000000001,0.2661241912738499,893
6.372301299999999,0.20740303308199515,820
6.2069701,0.2143735108938591,1162
8.69802,0.16349902636985392,858
12.7236804,0.5480380742474353,603
7.167080699999998,0.15930522908445446,1393
5.4599759,0.15246930678349463,791
5.9607771000000005,0.206569473061146,1085
4.5787165000000005,0.1865820434881417,1308
7.1097998,0.19775251787059633,1272
9.398504399999998,0.4444706957698751,1101
8.8194986,0.27093849518384905,845
6.080739500000001,0.18859827155316142,886
6.2300526000000005,0.2677244779343869,1015
5.6752115000000005,0.2556515739228654,1003
10.414798200000002,0.20035816336004267,782
14.216398700000003,0.2718941737748175,791
7.8852191000000005,0.21929407234763848,1049
10.386235699999999,0.30059832133944014,795
11.9649435,0.3946466745229294,945
11.618815399999999,0.4133147705585792,877
7.516680600000001,0.16188021233643982,840
8.3521731,0.3535430538757059,890
10.0470685,0.3442282140419206,867
16.3896755,0.32600218151572335,606
9.697246500000002,0.32693072106305776,858
9.610710200000002,0.33110336748587565,891
15.4462588,0.5353067965309666,930
8.0764934,0.41493881280304107,1623
10.279837599999999,0.3961921233596147,681
