smape_mean,smape_std,best_num_boost_round
9.5261387,0.27739905412349264,1490
10.82802,0.29078769451398767,854
16.0025374,0.42382881365055675,475
6.240744500000001,0.1394828328899634,640
12.9090474,0.27385152256653683,677
5.9131507,0.15017324874787322,747
12.815713399999998,0.44107966339068255,308
6.451546500000001,0.11206475445959518,674
6.3030901,0.17666258026826095,1284
9.4671697,0.406795051236971,876
5.0983521,0.1663725385978399,914
6.792893999999999,0.21049113962066635,737
10.0991133,0.3437868290951367,510
17.655958299999998,0.2725096289121583,436
4.995849600000001,0.12723980898665113,1249
6.65751,0.2233935836827933,716
7.065067999999999,0.12369514829486775,636
7.4720992,0.20590339933094723,668
6.7603549,0.13373020189773713,679
6.4573561999999995,0.139355684180051,698
8.5721587,0.11702600858993262,796
4.7614009,0.08495438223329407,564
3.1939305,0.06602126484103374,923
3.8758223999999997,0.17030755977759837,1541
3.1520809,0.06570238561795004,866
4.3181121000000005,0.17426786717912188,673
3.3524249000000004,0.15342175188964943,1269
8.226407,0.2769603881359422,360
5.8760487999999995,0.16263128741816218,855
8.5261155,0.18859228235453204,567
5.9217663,0.1829999366778338,706
0.6216505,0.05446005860592222,1785
0.9146117,0.0353781909509201,1292
1.4163255,0.07185496531792188,1119
0.6293324,0.0329535970686071,1003
1.0212993,0.047442986788883,553
5.5543104,0.16943983989180125,582
4.898516899999999,0.14462328055499762,709
4.3596349000000005,0.10871480018751008,643
10.8515547,0.2549959452068963,682
5.8473522,0.12099887914642243,607
4.5246547,0.0938050514586478,883
7.800252,0.2519980446211598,703
5.073228900000001,0.1433668717118407,781
4.8008681,0.13532820111949978,802
7.221190599999998,0.2496484928734988,818
5.5136381000000005,0.18538273488121892,823
4.0057226,0.17074019320839343,1105
4.0617109,0.20540335060462844,1013
4.7132978,0.19147419282086062,994
5.6452618999999995,0.22291759957502696,910
5.738149300000001,0.2078034739392195,790
15.515765199999999,0.359417039260096,487
15.5374463,0.29687322223023077,693
1.6442356,0.03432402069455314,1017
1.586892,0.0670047385801916,2190
6.9771296,0.1419249364801325,642
0.8414811,0.019226199266620173,851
7.1023426999999995,0.15849305289709167,604
6.4368312,0.14184821684744467,988
8.8962008,0.3472227719882601,815
9.935364700000001,0.4440564088467677,1481
11.2280375,0.47346453224926127,1302
8.0368841,0.41658901907990536,1503
14.4010882,0.6923020859352921,1202
7.815629899999999,0.35847317719204635,1330
8.861192599999999,0.396997085077154,1162
7.914802800000001,0.37549175862973644,3014
3.6307859000000002,0.11995025638243038,1879
9.146505000000001,0.7417304357565536,860
9.0395294,0.2090540577003971,955
5.4336544,0.1944850033309793,823
5.1671034,0.2026149052118523,937
7.0903689,0.14476892519999024,764
13.1743124,0.4162997061048205,672
6.2208886,0.21615434867346536,963
4.1234172000000004,0.08665939729676998,839
4.6800929,0.1522247583391455,798
4.1047725,0.1508012990937402,1026
5.9591949,0.1957122717892029,1089
5.424531099999999,0.18213431395772745,740
7.708050200000001,0.2600974773556229,767
5.2188146,0.17777852201534125,711
5.0250231,0.1701356982853386,813
3.5853941999999996,0.09835464498761555,956
10.4010212,0.22372745866524868,612
13.520694799999998,0.2686397280098546,992
6.885087200000001,0.2170253098038325,1285
9.2961697,0.3365020561921716,681
10.2124901,0.4261180593530975,717
9.5099501,0.19134816372089916,707
6.3300393999999995,0.10264884304214424,444
5.9469275,0.1754073742116073,750
7.366611000000001,0.2165036207130231,748
14.923558100000003,0.423462051766401,644
6.559482700000001,0.19978353234541393,878
6.993858,0.17159152903045516,761
10.7158355,0.2683499627009658,859
5.6749196,0.20696440479763206,835
7.6501894,0.17325874130340504,625
