smape_mean,smape_std,best_num_boost_round
9.035186199999998,0.20771663221455774,1030
10.274283399999998,0.2746147614092149,907
15.839596599999998,0.3433565878920774,499
5.8294566,0.12651255486412888,662
12.818564599999998,0.24317009929266906,642
5.5690423000000004,0.124370199045271,748
12.1101201,0.395596043548165,330
6.349732100000001,0.12207438502175846,676
6.192319200000001,0.15609210090648623,1320
7.8476431999999985,0.3738766621717531,1001
4.7990559,0.1535887736594361,864
6.447571399999999,0.19946978132461432,788
9.0760838,0.32928347004615705,465
17.942711600000003,0.33299035754161177,423
4.762636900000001,0.12058520638469743,1049
6.611613,0.17234751560579675,698
7.796452100000001,0.24892184112246554,619
6.905682199999999,0.1938338635095782,658
6.8176820000000005,0.21152664513389194,847
7.8906621,0.2774128519892512,725
8.5884105,0.14461933164777846,701
5.0081173,0.09164749000714581,566
3.2957218,0.10232060413054035,880
4.0543758,0.1607510714186435,1215
3.4769064,0.10358551236852882,741
4.7200277,0.1828687663997392,595
3.5220961,0.12626493152451357,1195
8.6695513,0.33579929791611907,340
6.468547900000002,0.17051455936206675,679
9.996825099999999,0.2509288251326472,568
6.1517899,0.17425625770731543,667
0.5653376,0.06475036046888402,1765
0.7728078,0.036378958871850976,1914
1.2192946,0.07884962331907559,1048
0.5968162,0.03882547534042964,1013
0.9864678000000001,0.047442986788883,540
5.579053,0.14132634475567052,578
4.7570965,0.12746980582537593,754
4.3664439,0.10715569515784046,651
10.775940000000002,0.24609588990423917,659
5.6109804,0.12096264342250666,628
4.4958822,0.07478032963426455,930
8.048882500000001,0.18230807956708525,751
5.113459799999999,0.1398408531760682,833
4.4985034,0.1739706985629734,796
7.134108299999999,0.2252600663184873,814
5.2904954,0.20017868991188495,1126
4.1195033,0.16937066956367938,1627
4.0614984,0.17341477698742758,1066
4.4575435,0.1748308352563682,990
5.9196542,0.2434178108909855,777
5.7836514,0.1849913180400639,792
16.007052299999998,0.526301425274728,556
15.810261400000002,0.3097238529630068,639
1.7529469,0.048885788958450825,910
1.4418437000000002,0.06729501830774973,2145
7.1245479000000005,0.1330911847704784,707
0.8373808,0.019226199266620173,874
7.999781200000001,0.317737154408498,475
6.7976399999999995,0.12312450366177934,903
8.837532399999999,0.3634458877468403,831
9.776321800000002,0.38741633482289894,1761
10.1943624,0.4111721274839669,1662
8.1090107,0.33234571810909175,1493
13.9459595,0.3713987485983417,992
7.2843488999999995,0.27719323247590466,1152
8.5210665,0.3429569895264555,1384
7.7806332,0.3912492763845575,2904
3.828181,0.1525776639617054,1141
9.598464700000001,0.7233292841782426,775
8.1690279,0.20720255136933008,1028
5.2782621,0.16440050742877596,811
4.7581817,0.21334197991590745,906
7.300884000000001,0.22084274658679323,1092
13.155333900000002,0.43406040692421305,577
6.1964139,0.20792681959131526,1073
4.6078227,0.16490022327577067,770
5.067387300000001,0.20748828940651232,793
4.3451383,0.1863790344427455,1107
6.7485646,0.26372467334961186,779
5.318443,0.13902372821069064,728
7.8004443,0.2763822872819465,655
5.8680791999999995,0.2488221516143614,624
5.301630100000001,0.1992533200849873,731
3.4584104999999994,0.09720775639916476,884
11.085406,0.23733045556373547,575
13.7802932,0.253143227754647,868
9.2618464,0.24956601728891115,922
12.3392116,0.4237458670699304,603
12.0226404,0.47049604642849374,633
9.752091199999999,0.22634559200260695,585
7.888911,0.14809448567954694,498
5.6843135,0.14874695667219265,735
7.1619622000000005,0.16588699962230583,795
14.957995000000002,0.426942059994433,634
6.420031399999999,0.21093607855673077,961
6.9184431,0.15803770801349531,767
10.4485335,0.27035355274271533,835
5.436290099999999,0.1865288370671183,835
7.399332599999998,0.13591654299547118,683
